Joint 1 - X,Joint 1 - Y,Joint 2 - X,Joint 2 - Y,Joint 3 - X,Joint 3 - Y,Joint 4 - X,Joint 4 - Y,Joint 5 - X,Joint 5 - Y,Joint 6 - X,Joint 6 - Y,Joint 7 - X,Joint 7 - Y,Joint 8 - X,Joint 8 - Y,Joint 9 - X,Joint 9 - Y,Joint 10 - X,Joint 10 - Y,Joint 11 - X,Joint 11 - Y,Joint 12 - X,Joint 12 - Y,Joint 13 - X,Joint 13 - Y,Joint 14 - X,Joint 14 - Y,Joint 15 - X,Joint 15 - Y,Joint 16 - X,Joint 16 - Y,Joint 17 - X,Joint 17 - Y,Joint 18 - X,Joint 18 - Y,Joint 19 - X,Joint 19 - Y,Joint 20 - X,Joint 20 - Y,Joint 21 - X,Joint 21 - Y,thumb_cmc,thumb_mcp,thumb_ip,index_mcp,index_pip,index_dip,middle_mcp,middle_pip,middle_dip,ring_mcp,ring_pip,ring_dip,pinky_mcp,pinky_pip,pinky_dip,Y
0.4777869284152984,0.5296938419342041,0.4245346784591675,0.5062049031257629,0.3759136497974396,0.452538788318634,0.3435088396072387,0.4029144644737243,0.3342056572437286,0.3544543385505676,0.3840296268463135,0.3676969707012176,0.3590646386146545,0.3234456479549408,0.3738656640052795,0.376414030790329,0.3885079622268677,0.4047774970531463,0.4156105816364288,0.3579277098178863,0.3915912210941314,0.3168144226074219,0.4050177037715912,0.383924275636673,0.4190526902675628,0.4040497839450836,0.4505295157432556,0.3570857048034668,0.4303835332393646,0.3218502700328827,0.4381871521472931,0.3888855874538421,0.4497053921222687,0.4094493389129638,0.4878767132759094,0.3632590472698211,0.4667192101478576,0.336107850074768,0.4648838639259338,0.3868729472160339,0.4730778932571411,0.4070848226547241,155.97801083744443,170.96833798432922,157.72256130997937,179.36957216436323,13.818083801246615,168.307527412613,169.60488450450785,18.98085228257442,156.4227577271485,159.2148460258638,23.11896502631702,157.38573607902265,138.60338521068556,39.997968430393186,155.86148493434496,1
0.4566690921783447,0.5298353433609009,0.404817670583725,0.513299286365509,0.3541834354400635,0.4596866071224212,0.319593608379364,0.4130622744560241,0.3099603354930877,0.362454205751419,0.3604552447795868,0.3724575340747833,0.3334795832633972,0.3285483419895172,0.3443696498870849,0.3708733320236206,0.3572452068328857,0.3976703286170959,0.3924634456634521,0.3609994351863861,0.3671417534351349,0.3257766366004944,0.3822830319404602,0.3964250683784485,0.3959702253341675,0.4121918380260467,0.4281905591487884,0.3593593835830688,0.4065070152282715,0.3269153833389282,0.4163836240768432,0.3985519409179687,0.4287818968296051,0.4178119897842407,0.4656986594200134,0.3679317831993103,0.4436150789260864,0.3444985151290893,0.443039208650589,0.3973807096481323,0.4509369134902954,0.4188779890537262,151.0515673699627,173.20766859410426,154.20623710506646,179.8752422280465,17.135509364210105,168.7654333747919,165.10864209941195,23.615818966481058,151.1351889624944,155.72756742419764,25.906352836518256,155.07933947383515,133.5063129428911,43.925443711358646,159.20368879205427,1
0.4334490597248077,0.5447326302528381,0.3758147060871124,0.527951717376709,0.3210437297821045,0.4737359881401062,0.2855507433414459,0.4280853271484375,0.2741841375827789,0.3797955513000488,0.3288666605949402,0.3910391330718994,0.2984989285469055,0.3506805896759033,0.3196690082550049,0.4062716364860534,0.3387848436832428,0.4349175095558166,0.3600546419620514,0.3776938915252685,0.3295578956604004,0.3375305533409118,0.3499645292758941,0.409566730260849,0.3674637377262115,0.4261539280414581,0.3951453566551208,0.3751156330108642,0.3695113956928253,0.345176637172699,0.383307546377182,0.4141826331615448,0.3977782428264618,0.4293622672557831,0.4318827390670776,0.3800149261951446,0.4065618216991424,0.3604705035686493,0.4090700149536133,0.4118547439575195,0.4192262589931488,0.4278507530689239,151.52543206158848,172.57285256608975,155.38060946659357,177.27416890113878,16.111841290428945,167.13194456903076,166.509938098188,21.39352617611903,149.28389973126644,152.15499807468592,29.264449156159703,147.67557957382502,128.20824138128134,49.54204253017137,150.3821036090713,1
0.3435571789741516,0.5502924919128418,0.2820027768611908,0.5345072746276855,0.2279883325099945,0.4876246154308319,0.1919644325971603,0.4478779435157776,0.1728434115648269,0.4064220488071441,0.2325600683689117,0.4046361744403839,0.1936157047748565,0.3705630898475647,0.2128250449895858,0.4244089424610138,0.2311227023601532,0.4456694424152374,0.2603823244571686,0.3905426263809204,0.2218607515096664,0.3580776453018188,0.242070734500885,0.4238459765911102,0.2617439031600952,0.4379326105117798,0.2938783168792724,0.3847392797470093,0.2590527236461639,0.3598942756652832,0.2756484448909759,0.4261925816535949,0.2944156527519226,0.4401590228080749,0.3315002620220184,0.3857033550739288,0.2972855865955353,0.3726993501186371,0.3019821345806122,0.4216750860214233,0.3174256682395935,0.4337705969810486,153.42632966707347,173.14404060545283,162.57373581432003,168.4923725071431,29.18306883992805,158.917064929818,157.62736508348274,32.79498538532742,142.6856011230542,142.2078643837124,40.44203435471516,140.70983791511728,115.00004197512163,63.71200355030464,133.54601074792478,1
0.3109480142593384,0.5422525405883789,0.2502887547016144,0.5298324227333069,0.1943003982305526,0.4873476922512054,0.1560029089450836,0.4480887353420257,0.1408004611730575,0.4048205614089966,0.1939628720283508,0.4077310264110565,0.1576686948537826,0.369993656873703,0.1777231842279434,0.4220170378684997,0.1947623193264007,0.4408991932868957,0.2211071848869323,0.3933309316635132,0.1855646967887878,0.3582049608230591,0.2068894505500793,0.4232176542282104,0.2250114232301712,0.4365982413291931,0.2534635066986084,0.3861205279827118,0.2208354771137237,0.3591048717498779,0.2392232418060302,0.4252773523330688,0.2568778693675995,0.4396186769008636,0.2903130650520324,0.3846729397773742,0.2593079209327698,0.3722501695156097,0.2657432556152344,0.4195225536823272,0.2801397442817688,0.429648607969284,154.3797771944086,171.48146433032872,155.0693910246384,177.12828994927406,22.802052290204333,159.0182584438336,165.7638763337317,27.177735089288298,144.60073392535057,149.837030273934,34.84625846694737,144.61722778875236,119.29479465850883,60.41340558981708,132.87358925324773,1
0.2564452290534973,0.4366980493068695,0.1974150985479354,0.4201104640960693,0.1436870098114013,0.3757865130901336,0.1068405359983444,0.3351951241493225,0.0935940146446228,0.2916435897350311,0.146049678325653,0.2951865196228027,0.1116013079881668,0.2565266191959381,0.1314037442207336,0.3084279000759125,0.1511878073215484,0.3376828134059906,0.1740867793560028,0.2821416556835174,0.1412054896354675,0.2486893236637115,0.1614334136247635,0.3135286867618561,0.1788491457700729,0.3383571207523346,0.2067775428295135,0.2759907245635986,0.1745644658803939,0.2444937527179718,0.1919732689857483,0.3098378777503967,0.2094892561435699,0.3368360698223114,0.2431583106517791,0.2773548066616058,0.2117837071418762,0.2559067010879516,0.2177071273326873,0.3045321702957153,0.2315669506788253,0.3267028629779815,156.17393117607963,171.75285675278946,154.68620844418754,176.25537867752035,20.819145738176097,166.81477562201118,163.5450368727037,27.180427806361987,162.2788731338186,151.5301368150722,30.725905776100916,161.94322517056574,129.1236533668816,48.69756442561675,154.93417416016626,1
0.2501027584075928,0.4054088890552521,0.1910068988800048,0.3894363045692444,0.1373875737190246,0.3429138660430908,0.1009517088532447,0.3022791743278503,0.0859314650297164,0.2585679292678833,0.1387886255979538,0.2637976109981537,0.1046354249119758,0.2259446382522583,0.1250223666429519,0.2763130068778991,0.1449217498302459,0.3040389120578766,0.166577011346817,0.250662237405777,0.1330675184726715,0.2156642973423004,0.1538648754358291,0.2790379524230957,0.17280013859272,0.3027158379554748,0.1992239654064178,0.2455004453659057,0.16706283390522,0.2113935649394989,0.1835374534130096,0.2753271758556366,0.2015219330787658,0.3019278943538666,0.2355391979217529,0.2482301741838455,0.2054443061351776,0.2258725613355636,0.2105155289173126,0.2739289402961731,0.2244966626167297,0.2965806126594543,154.17835040970814,172.82790868793938,157.08237233645104,176.11061059461431,20.022676354547272,166.3682905783244,164.6029691491849,25.587037716334613,159.51889272185363,154.33156945264966,28.868364984453823,160.38757795710532,131.90248826643966,47.367268310183974,154.3400902268278,1
0.4001637101173401,0.298696219921112,0.3515292108058929,0.2743083238601684,0.3057827651500702,0.2225823402404785,0.2746762335300445,0.1761139780282974,0.2660849690437317,0.1308773905038833,0.3098284304141998,0.1512700170278549,0.2919883728027344,0.1088297665119171,0.307008683681488,0.1579310745000839,0.3197118639945984,0.1855998039245605,0.3400647044181824,0.1410786211490631,0.3242941796779632,0.0990083664655685,0.336252897977829,0.1620824337005615,0.3461866378784179,0.1845209151506424,0.3727399408817291,0.1410625576972961,0.3585110902786255,0.1027474328875541,0.3648403584957123,0.1654940545558929,0.3726095259189605,0.1891165375709533,0.4068772196769714,0.1499710977077484,0.3906748294830322,0.1201758980751037,0.38979372382164,0.1684866398572921,0.3952843844890594,0.1905572414398193,158.12113040941244,172.3093356779103,156.95458828280837,171.30194356774842,5.790685258112109,172.34845376197612,179.67743148992443,9.813358699979613,166.85628547013155,169.49588523939795,14.613216696780526,167.5545070600304,148.87840853443336,29.581853970477727,164.98485829364122,1
0.4473024308681488,0.2979016304016113,0.4014124572277069,0.272075355052948,0.3564138114452362,0.2203002870082855,0.3289667963981628,0.1754193902015686,0.3256082832813263,0.1324083805084228,0.359906256198883,0.1468668133020401,0.3476404845714569,0.1080961301922798,0.3625309765338897,0.1595932692289352,0.3716966211795807,0.1846301704645156,0.391518771648407,0.1391334533691406,0.3830787539482116,0.1026634201407432,0.393911600112915,0.1678366214036941,0.3984434902667999,0.1860259026288986,0.423752874135971,0.141198456287384,0.4182777404785156,0.1126092821359634,0.4225529134273529,0.1754006147384643,0.4245081543922424,0.1931468993425369,0.4563177525997162,0.1515922546386718,0.4477512240409851,0.1289870887994766,0.4464486241340637,0.1768506914377212,0.4473713338375091,0.1945067048072815,160.3647327162279,170.4534720911279,153.01691276978053,167.4998762730601,1.428339734882372,176.02038018310387,173.67112255100633,3.5929838549840833,175.44672294012523,177.70504106102047,6.946491675181906,177.60764913940443,155.71912447162825,22.313780429366837,175.44951292052468,1
0.4759243428707123,0.2988218367099762,0.4319786131381988,0.2775786221027374,0.3864690661430359,0.2223064452409744,0.3567042052745819,0.1753637492656707,0.3517729938030243,0.1309731900691986,0.3850518763065338,0.1492781341075897,0.3748674094676971,0.1080286279320716,0.39226895570755,0.1612440049648285,0.4009837210178375,0.1845310479402542,0.4179802536964416,0.1422386169433593,0.409990906715393,0.1020799428224563,0.4212380349636078,0.1710065454244613,0.422610729932785,0.1873414069414138,0.4508047103881836,0.1449588537216186,0.4465425610542297,0.1111545637249946,0.4511817991733551,0.1792163550853729,0.4500541687011719,0.1964621394872665,0.4835062623023987,0.1547680497169494,0.4778249263763428,0.1319623440504074,0.4769243001937866,0.1824339181184768,0.4746618568897247,0.200437307357788,155.26603848902164,172.91040046262327,153.96134793627823,162.58332217736503,4.2389538519697485,177.59038344417024,170.94462614331303,1.9841844147139076,175.53596074944704,177.91381812043545,3.2867378210590306,172.3596192260402,162.99842802560462,15.011018829423485,173.85961307510766,1
